,фаза 1-го луча,мощность 1-го луча,врем€ 1-го луча,AоD phi 1-го луча,AоD theta 1-го луча,AоA phi 1-го луча,Aој theta 1-го луча,фаза 2-го луча,мощность 2-го луча,врем€ 2-го луча,AоD phi 2-го луча,AоD theta 2-го луча,AоA phi 2-го луча,Aој theta 2-го луча,фаза 3-го луча,мощность 3-го луча,врем€ 3-го луча,AоD phi 3-го луча,AоD theta 3-го луча,AоA phi 3-го луча,Aој theta 3-го луча,фаза 4-го луча,мощность 4-го луча,врем€ 4-го луча,AоD phi 4-го луча,AоD theta 4-го луча,AоA phi 4-го луча,Aој theta 4-го луча,фаза 5-го луча,мощность 5-го луча,врем€ 5-го луча,AоD phi 5-го луча,AоD theta 5-го луча,AоA phi 5-го луча,Aој theta 5-го луча,фаза 6-го луча,мощность 6-го луча,врем€ 6-го луча,AоD phi 6-го луча,AоD theta 6-го луча,AоA phi 6-го луча,Aој theta 6-го луча,фаза 7-го луча,мощность 7-го луча,врем€ 7-го луча,AоD phi 7-го луча,AоD theta 7-го луча,AоA phi 7-го луча,Aој theta 7-го луча,фаза 8-го луча,мощность 8-го луча,врем€ 8-го луча,AоD phi 8-го луча,AоD theta 8-го луча,AоA phi 8-го луча,Aој theta 8-го луча,фаза 9-го луча,мощность 9-го луча,врем€ 9-го луча,AоD phi 9-го луча,AоD theta 9-го луча,AоA phi 9-го луча,Aој theta 9-го луча,фаза 10-го луча,мощность 10-го луча,врем€ 10-го луча,AоD phi 10-го луча,AоD theta 10-го луча,AоA phi 10-го луча,Aој theta 10-го луча,фаза 11-го луча,мощность 11-го луча,врем€ 11-го луча,AоD phi 11-го луча,AоD theta 11-го луча,AоA phi 11-го луча,Aој theta 11-го луча,фаза 12-го луча,мощность 12-го луча,врем€ 12-го луча,AоD phi 12-го луча,AоD theta 12-го луча,AоA phi 12-го луча,Aој theta 12-го луча,фаза 13-го луча,мощность 13-го луча,врем€ 13-го луча,AоD phi 13-го луча,AоD theta 13-го луча,AоA phi 13-го луча,Aој theta 13-го луча,фаза 14-го луча,мощность 14-го луча,врем€ 14-го луча,AоD phi 14-го луча,AоD theta 14-го луча,AоA phi 14-го луча,Aој theta 14-го луча,фаза 15-го луча,мощность 15-го луча,врем€ 15-го луча,AоD phi 15-го луча,AоD theta 15-го луча,AоA phi 15-го луча,Aој theta 15-го луча,x,y,z,N
26,-26.562,-72.453,0.0,13.135,4.349,-13.226,-4.35,168.44,-72.475,0.0,13.151,-6.866,-13.199,-6.85,114.06,-72.72,0.0,12.803,4.184,-167.19,-4.25,-46.182,-72.739,0.0,12.949,-6.691,-167.23,-6.65,116.97,-77.671,0.0,12.819,-5.569,-167.2,-6.975,-36.106,-78.204,0.0,13.129,-9.432,-13.2,-6.475,-76.396,-78.453,0.0,168.54,3.632,-11.459,-3.8,107.46,-78.568,0.0,12.833,-9.443,-167.2,-6.275,55.88,-78.708,0.0,168.96,3.594,-168.83,-3.7,150.4,-80.37,0.0,-36.305,3.609,-36.286,-3.6,27.975,-80.466,0.0,-148.12,2.909,-31.527,-3.6,121.6,-80.788,0.0,-35.489,3.495,-144.56,-3.55,8.198,-81.661,0.0,8.167,2.643,-8.22,-2.75,-60.255,-81.753,0.0,-148.12,3.661,-149.53,-3.5,17.88,-82.252,0.0,180.0,4.244,-12.837,-4.1,1.0,3.0,1.5,1
27,-117.47,-71.758,0.0,14.269,4.686,-14.262,-4.7,28.72,-72.045,0.0,13.875,4.553,-166.21,-4.55,92.668,-74.448,0.0,-150.37,3.374,-29.944,-3.4,-18.009,-79.078,0.0,169.28,3.614,-10.755,-3.55,-96.801,-79.294,0.0,-38.488,3.777,-38.568,-3.8,111.27,-79.317,0.0,169.43,3.284,-169.52,-3.5,-96.287,-79.328,0.0,-38.683,3.777,-38.468,-3.8,-97.09,-79.717,0.0,-37.584,3.746,-142.37,-3.7,-24.449,-81.203,0.0,8.518,2.893,-8.64,-2.85,68.802,-81.367,0.0,14.34,-8.412,-14.25,-7.225,43.579,-81.49,0.0,113.21,3.552,113.09,-3.5,135.95,-81.68,0.0,15.282,-21.783,-14.2,-6.475,-74.985,-81.988,0.0,14.878,-21.821,-166.25,-6.225,166.33,-84.495,0.0,52.423,2.953,-52.568,-2.95,131.64,-85.194,0.0,-153.02,3.105,-149.52,-3.35,2.0,3.0,1.5,1
28,135.06,-71.011,0.0,15.558,5.093,-15.511,-5.1,-71.751,-71.316,0.0,14.975,4.873,-165.0,-4.95,105.76,-74.868,0.0,-151.74,3.397,-28.308,-3.2,139.92,-77.868,0.0,158.61,5.738,158.64,-5.8,-62.552,-78.297,0.0,-41.002,3.983,-41.048,-4.0,-29.743,-78.687,0.0,-40.066,3.946,-140.02,-3.9,33.34,-79.661,0.0,169.89,3.37,-10.127,-3.35,160.16,-79.884,0.0,170.09,3.174,-170.11,-3.3,-34.953,-80.348,0.0,52.494,3.248,-52.796,-3.2,-84.385,-83.292,0.0,-150.63,3.122,-27.841,-3.25,76.101,-84.06,0.0,66.251,6.166,119.07,-6.2,152.2,-84.567,0.0,-150.63,3.26,-153.01,-3.15,-122.66,-86.009,0.0,67.136,6.322,106.48,-6.35,-115.12,-87.24,0.0,16.336,-17.182,-15.45,-7.175,144.02,-87.331,0.0,53.13,3.249,-52.696,-3.2,3.0,3.0,1.5,1
29,6.382,-70.201,0.0,17.034,5.662,-17.017,-5.55,168.78,-70.533,0.0,16.427,5.468,-163.62,-5.35,98.031,-75.845,0.0,75.381,6.604,104.71,-6.55,-120.16,-77.444,0.0,-43.731,4.258,-43.826,-4.2,-49.084,-77.771,0.0,-42.679,4.015,-137.34,-4.15,-44.05,-79.509,0.0,160.56,5.254,160.56,-5.3,78.776,-80.205,0.0,170.47,3.07,-9.579,-3.2,-156.42,-80.417,0.0,170.61,3.114,-170.65,-3.1,-75.466,-83.498,0.0,76.201,6.6,106.47,-6.55,123.6,-85.884,0.0,52.125,3.606,-53.153,-3.5,141.99,-85.956,0.0,19.964,35.181,-16.25,3.475,-64.618,-86.383,0.0,19.362,35.283,-164.35,3.325,0.009,-86.417,0.0,-152.08,2.823,-27.814,-2.85,-151.69,-87.567,0.0,7.546,2.616,-172.29,-2.55,-171.35,-88.678,0.0,19.401,-35.276,-16.4,-17.108,4.0,3.0,1.5,1
30,-150.29,-69.327,0.0,18.536,6.053,-18.862,-6.15,24.38,-69.684,0.0,18.359,5.9,-161.98,-5.9,75.243,-76.86,0.0,-46.779,4.76,-46.902,-4.4,-168.57,-77.074,0.0,-45.952,4.329,-134.43,-4.35,119.29,-80.718,0.0,171.01,3.026,-9.094,-3.0,-117.69,-80.918,0.0,171.1,2.934,-171.12,-2.95,101.69,-81.029,0.0,162.21,4.869,162.16,-4.85,-84.053,-81.127,0.0,162.24,-7.646,162.17,-7.65,-126.77,-82.279,0.0,-82.746,6.07,-97.286,-6.0,-162.68,-84.51,0.0,10.086,3.409,-10.127,-3.35,82.526,-85.973,0.0,162.3,-6.85,162.15,-7.875,-40.284,-86.346,0.0,-153.41,2.79,-26.555,-2.7,57.826,-87.034,0.0,7.956,2.216,-8.22,-2.75,178.59,-87.189,0.0,8.472,2.15,-171.97,-2.7,38.915,-87.687,0.0,163.36,-14.644,-15.1,-7.225,5.0,3.0,1.5,1
31,-40.779,-50.322,0.0,104.93,17.853,-75.069,-17.853,152.21,-50.637,0.0,111.8,17.196,-111.83,-17.2,162.75,-61.325,0.0,23.772,7.679,-23.833,-7.65,10.934,-61.813,0.0,22.623,7.314,-157.38,-7.3,-178.38,-64.691,0.0,-94.881,6.052,-85.144,-6.05,31.937,-67.712,0.0,161.46,6.053,-18.862,-6.15,-157.22,-68.191,0.0,161.64,5.9,-161.98,-5.9,164.34,-70.982,0.0,-52.567,4.881,-127.46,-4.8,-53.14,-71.273,0.0,-54.086,4.881,-54.134,-4.95,151.06,-71.897,0.0,113.16,2.4,66.644,-2.6,93.776,-75.142,0.0,-133.22,4.76,-46.902,-4.4,88.258,-77.114,0.0,-51.094,4.689,-128.98,-4.75,22.96,-77.147,0.0,91.157,1.484,88.803,-1.45,-172.67,-77.179,0.0,119.05,16.962,-99.462,-17.0,78.043,-77.884,0.0,11.459,3.744,-11.459,-3.8,7.0,3.0,1.5,10
32,-46.656,-51.271,0.0,120.96,15.952,-59.036,-15.952,-122.22,-51.767,0.0,126.25,15.045,-126.26,-15.05,-138.83,-60.058,0.0,27.354,8.719,-27.347,-8.7,99.66,-60.573,0.0,25.855,8.284,-154.2,-8.25,94.581,-64.376,0.0,-103.19,5.941,-103.16,-5.9,151.79,-64.477,0.0,-100.84,5.994,-79.162,-5.95,-179.62,-68.854,0.0,162.97,5.662,-17.017,-5.55,-19.855,-69.278,0.0,163.57,5.468,-163.62,-5.35,18.445,-71.709,0.0,-56.59,5.127,-123.41,-5.05,88.566,-71.851,0.0,-58.307,5.121,-58.333,-5.2,-128.99,-75.057,0.0,-136.27,4.258,-43.826,-4.2,-122.75,-76.425,0.0,79.915,1.757,-80.002,-1.7,155.77,-76.965,0.0,81.785,1.462,81.851,-1.45,13.504,-77.109,0.0,12.313,4.052,-12.257,-4.05,48.184,-77.119,0.0,93.249,1.481,93.205,-1.45,8.0,3.0,1.5,10
33,67.201,-52.566,0.0,133.03,13.695,-46.975,-13.695,174.23,-53.114,0.0,136.85,12.842,-136.84,-12.85,179.46,-58.766,0.0,32.057,10.09,-31.992,-10.0,102.93,-59.277,0.0,30.012,9.487,-150.03,-9.45,28.277,-64.164,0.0,-108.78,5.752,-108.81,-5.75,-164.91,-64.237,0.0,-106.58,5.863,-73.408,-5.8,-149.48,-67.012,0.0,138.34,3.982,41.624,-3.95,-56.969,-69.882,0.0,164.44,5.093,-15.511,-5.1,94.303,-70.261,0.0,165.02,4.873,-165.0,-4.95,35.464,-70.755,0.0,-62.922,5.459,-62.957,-5.4,44.696,-71.47,0.0,-61.021,5.395,-118.94,-5.3,-95.683,-75.494,0.0,-139.0,3.983,-41.048,-4.0,-60.872,-76.247,0.0,12.772,4.347,-13.226,-4.35,168.77,-77.019,0.0,83.36,1.494,83.252,-1.45,117.76,-77.099,0.0,94.116,1.435,85.904,-1.5,9.0,3.0,1.5,10
34,-84.064,-61.638,0.0,147.94,10.09,-31.992,-10.0,-145.72,-62.074,0.0,149.99,9.487,-150.03,-9.45,-73.893,-70.201,0.0,-118.98,5.395,-118.94,-5.3,-94.571,-70.438,0.0,-117.08,5.459,-62.957,-5.4,118.83,-73.709,0.0,11.459,3.766,-11.459,-3.8,-108.72,-73.941,0.0,11.147,3.679,-168.83,-3.7,-109.01,-74.357,0.0,-27.791,3.467,-27.79,-3.4,132.66,-74.54,0.0,-27.246,3.35,-152.87,-3.35,-22.888,-75.535,0.0,-39.065,3.788,-39.001,-3.85,-16.236,-75.994,0.0,-38.024,3.762,-141.91,-3.75,139.31,-77.052,0.0,167.23,4.347,-13.226,-4.35,-80.317,-77.354,0.0,167.21,3.92,-167.19,-4.25,33.336,-79.661,0.0,169.91,3.409,-10.127,-3.35,160.12,-79.884,0.0,170.04,2.922,-170.11,-3.3,-97.734,-81.16,0.0,-145.78,3.606,-34.685,-3.45,11.0,3.0,1.5,9
35,-9.302,-62.678,0.0,152.65,8.719,-27.347,-8.7,-120.79,-63.046,0.0,154.15,8.284,-154.2,-8.25,-135.17,-65.632,0.0,-126.6,5.815,-53.351,-5.9,44.817,-72.165,0.0,-126.87,5.927,-53.479,-5.85,51.456,-73.103,0.0,12.285,4.051,-12.257,-4.05,-178.38,-73.126,0.0,12.158,-7.312,-12.295,-7.25,-172.47,-73.351,0.0,11.925,3.92,-168.07,-3.95,-36.009,-73.371,0.0,11.941,-7.14,-168.07,-7.05,67.578,-73.679,0.0,-126.87,5.684,-129.16,-5.75,-111.16,-73.92,0.0,-29.483,3.633,-29.473,-3.6,146.81,-74.091,0.0,-28.791,3.486,-151.22,-3.55,75.483,-74.866,0.0,113.47,3.657,-113.61,-3.7,-32.715,-75.355,0.0,112.3,3.632,-67.799,-3.75,-66.272,-76.715,0.0,149.39,32.841,-25.55,6.77,155.72,-77.293,0.0,150.92,33.242,-155.8,6.175,12.0,3.0,1.5,9
36,-45.67,-63.586,0.0,156.23,7.679,-23.833,-7.65,169.43,-63.93,0.0,157.38,7.314,-157.38,-7.3,48.844,-66.786,0.0,-132.76,5.453,-132.68,-5.35,-116.72,-70.733,0.0,55.675,3.259,-50.596,-3.35,53.58,-70.936,0.0,56.589,3.213,-130.44,-3.3,-26.553,-72.453,0.0,13.075,4.349,-13.226,-4.35,86.656,-72.486,0.0,13.1,-7.783,-13.217,-7.8,114.07,-72.72,0.0,12.801,4.14,-167.19,-4.25,-126.01,-72.747,0.0,12.944,-7.147,-167.24,-7.7,-159.37,-73.471,0.0,-31.372,3.872,-31.352,-3.8,-130.88,-73.601,0.0,-132.51,5.34,-132.77,-5.4,117.93,-73.648,0.0,-30.591,3.669,-149.42,-3.75,-120.56,-73.72,0.0,-132.51,5.56,-49.596,-5.5,-35.956,-74.015,0.0,116.85,3.565,-116.9,-3.6,-81.27,-74.31,0.0,115.66,3.557,-64.425,-3.65,13.0,3.0,1.5,9
37,-156.88,-64.42,0.0,158.97,6.846,-21.041,-6.8,34.947,-64.736,0.0,159.89,6.516,-159.92,-6.55,-117.45,-71.758,0.0,14.275,4.672,-14.262,-4.7,-23.933,-71.802,0.0,14.257,-8.457,-14.266,-8.4,28.727,-72.045,0.0,13.964,4.556,-166.21,-4.55,130.49,-72.08,0.0,13.983,-8.171,-166.22,-8.15,-63.684,-77.282,0.0,13.909,-7.372,-166.2,-8.425,138.91,-77.292,0.0,14.115,-7.365,-14.3,-8.775,145.35,-77.452,0.0,59.768,3.312,-132.78,-3.4,-94.784,-78.054,0.0,118.03,3.406,-118.04,-3.25,-117.66,-78.304,0.0,116.84,3.379,-63.133,-3.3,94.015,-78.966,0.0,-33.682,4.014,-33.359,-4.05,-18.034,-79.078,0.0,169.26,3.582,-10.755,-3.55,111.27,-79.317,0.0,169.47,3.392,-169.52,-3.5,-23.985,-79.71,0.0,59.768,3.387,-49.613,-3.45,14.0,3.0,1.5,9
38,39.091,-65.2,0.0,161.2,6.131,-18.862,-6.15,-145.45,-65.49,0.0,161.91,5.9,-161.98,-5.9,135.08,-71.011,0.0,15.65,5.08,-15.511,-5.1,-71.748,-71.316,0.0,14.922,4.718,-165.0,-4.95,-124.13,-72.37,0.0,-133.14,4.52,-46.902,-4.4,-6.954,-72.817,0.0,-134.3,4.343,-134.43,-4.35,-37.882,-77.799,0.0,120.86,3.152,-120.85,-3.2,-10.244,-77.876,0.0,119.96,3.338,-60.308,-3.2,-62.544,-78.297,0.0,-40.911,3.948,-41.048,-4.0,-29.757,-78.686,0.0,-40.228,4.038,-140.02,-3.9,62.373,-79.626,0.0,41.728,4.045,41.624,-3.95,33.316,-79.661,0.0,169.88,3.362,-10.127,-3.35,160.15,-79.884,0.0,170.1,3.224,-170.11,-3.3,164.76,-80.013,0.0,51.69,3.425,-51.98,-3.25,149.1,-80.317,0.0,151.93,6.042,-7.914,-6.05,15.0,3.0,1.5,9
39,169.81,-72.458,0.0,8.866,4.435,-8.89,-4.4,-65.943,-72.727,0.0,8.632,4.257,-171.39,-4.3,13.964,-76.365,0.0,160.26,7.396,160.13,-7.45,176.33,-79.923,0.0,-39.094,3.501,-39.093,-3.45,-177.07,-80.311,0.0,-38.274,3.414,-141.79,-3.4,-27.333,-80.826,0.0,6.529,-9.362,-9.25,-6.575,102.39,-81.022,0.0,6.444,-9.243,-171.05,-6.375,-7.035,-81.828,0.0,5.415,2.708,-5.517,-2.75,-166.07,-81.843,0.0,69.609,3.715,110.37,-3.85,-121.85,-84.099,0.0,48.394,3.102,-48.362,-2.95,-130.44,-84.329,0.0,29.29,9.721,164.73,-9.7,-106.94,-84.565,0.0,8.413,4.105,-7.924,-4.1,11.336,-85.257,0.0,8.413,3.968,-172.77,-4.0,-163.57,-87.249,0.0,159.3,7.367,164.72,-7.45,64.541,-87.296,0.0,5.181,2.667,-5.26,-2.6,1.0,4.0,1.5,1
40,124.21,-71.75,0.0,9.616,4.827,-9.622,-4.75,-108.64,-72.04,0.0,9.334,4.572,-170.7,-4.65,165.5,-78.512,0.0,162.38,6.571,162.42,-6.65,-162.58,-79.049,0.0,-41.417,3.614,-41.379,-3.65,-125.64,-79.386,0.0,-40.443,3.609,-139.55,-3.55,131.48,-80.086,0.0,-74.165,3.776,105.85,-3.7,-88.831,-80.39,0.0,6.73,-9.644,-10.1,-7.175,45.028,-80.57,0.0,6.615,-9.483,-170.25,-6.925,-22.519,-81.385,0.0,5.754,2.784,-5.771,-2.9,13.092,-81.686,0.0,9.932,-22.199,-9.6,-6.575,143.5,-82.011,0.0,10.292,-22.177,-170.75,-6.325,-3.943,-83.524,0.0,73.438,3.997,106.72,-3.9,-76.838,-83.876,0.0,50.636,2.917,-50.672,-3.1,-15.435,-84.08,0.0,-144.34,3.245,-31.53,-3.3,-157.54,-85.065,0.0,9.356,4.443,-7.937,-4.4,2.0,4.0,1.5,1
41,69.922,-70.98,0.0,10.504,5.208,-10.487,-5.2,-159.19,-71.296,0.0,10.157,4.95,-169.89,-5.05,108.06,-75.146,0.0,-148.96,3.102,-31.078,-3.15,134.22,-78.281,0.0,-43.89,3.857,-43.93,-3.8,-153.42,-78.561,0.0,-42.952,3.725,-137.15,-3.75,-74.535,-80.37,0.0,164.42,5.912,164.12,-6.0,-39.854,-80.916,0.0,6.066,2.91,-6.074,-3.05,17.331,-81.271,0.0,-149.61,2.997,-149.52,-3.1,-81.18,-82.79,0.0,-149.61,3.101,-31.529,-3.15,140.85,-85.588,0.0,10.609,4.702,-7.94,-4.8,-98.31,-86.201,0.0,10.609,4.692,-172.77,-4.6,33.702,-86.484,0.0,5.749,2.746,-5.771,-2.9,-43.482,-86.77,0.0,-164.48,3.374,-12.849,-3.3,-150.21,-86.908,0.0,-148.63,9.318,-30.85,3.125,92.322,-87.264,0.0,-164.48,3.195,-167.52,-3.25,3.0,4.0,1.5,1
42,4.354,-70.137,0.0,11.466,5.746,-11.552,-5.7,140.13,-70.484,0.0,11.048,5.476,-168.9,-5.5,150.13,-75.523,0.0,-150.48,3.003,-29.522,-3.0,-25.664,-77.753,0.0,-46.66,4.015,-46.712,-4.0,86.82,-77.945,0.0,-45.538,3.833,-134.44,-3.95,-14.425,-79.7,0.0,73.43,7.328,106.46,-7.4,61.187,-79.963,0.0,-167.46,3.094,-12.7,-3.15,-59.338,-80.419,0.0,6.309,3.159,-6.424,-3.2,-158.97,-82.304,0.0,70.545,7.171,119.06,-7.2,-58.041,-84.051,0.0,160.46,6.46,164.23,-6.5,50.944,-85.376,0.0,69.24,7.413,103.73,-7.35,15.506,-86.047,0.0,6.062,2.841,-6.074,-3.05,62.588,-86.279,0.0,12.166,5.194,-7.926,-5.2,98.962,-86.688,0.0,13.599,36.091,-11.0,3.575,25.345,-86.973,0.0,32.511,3.729,149.5,-3.75,4.0,4.0,1.5,1
43,-76.175,-69.213,0.0,12.616,6.504,-12.828,-6.3,66.196,-69.595,0.0,12.421,6.169,-167.75,-6.05,154.12,-75.892,0.0,-151.92,2.927,-28.115,-2.85,101.64,-76.409,0.0,164.55,5.86,164.53,-5.85,62.469,-77.522,0.0,-49.542,4.183,-49.792,-4.2,-138.17,-77.581,0.0,-48.452,4.277,-131.49,-4.1,-171.72,-79.025,0.0,53.919,3.768,-53.734,-3.85,-81.427,-79.891,0.0,6.563,3.108,-6.803,-3.4,130.43,-80.495,0.0,-168.0,3.063,-12.014,-2.95,-79.133,-83.334,0.0,164.98,5.86,164.23,-5.85,-30.273,-83.447,0.0,-151.45,2.926,-27.864,-2.85,-68.86,-84.0,0.0,164.52,5.86,164.73,-5.85,-103.15,-84.062,0.0,-83.421,5.466,-96.584,-5.45,-155.36,-84.871,0.0,-151.45,2.877,-152.98,-2.8,-5.01,-85.59,0.0,6.195,3.118,-6.424,-3.2,5.0,4.0,1.5,1
44,-4.356,-47.565,0.0,111.8,24.903,-68.199,-24.903,66.322,-48.141,0.0,120.96,23.208,-121.0,-23.2,59.269,-61.449,0.0,16.39,8.006,-16.389,-8.05,-139.62,-61.973,0.0,15.537,7.583,-164.49,-7.65,-156.76,-65.585,0.0,-94.414,5.441,-85.612,-5.5,-90.612,-66.134,0.0,-96.579,5.466,-96.584,-5.45,84.784,-68.418,0.0,167.38,6.504,-12.828,-6.3,-134.81,-68.879,0.0,167.58,6.169,-167.75,-6.05,-4.829,-72.342,0.0,-55.312,4.55,-124.7,-4.5,91.213,-72.606,0.0,-56.782,4.603,-56.849,-4.6,-151.58,-73.561,0.0,7.76,3.755,-7.68,-3.85,106.17,-76.642,0.0,-130.46,4.183,-49.792,-4.2,23.354,-76.921,0.0,91.171,1.514,88.755,-1.5,18.279,-76.971,0.0,-55.29,4.476,-55.315,-4.55,-78.904,-77.241,0.0,-54.013,4.423,-126.27,-4.45,7.0,4.0,1.5,10
45,7.122,-49.212,0.0,131.99,20.387,-48.013,-20.387,139.54,-49.982,0.0,137.73,18.594,-137.73,-18.55,-102.98,-60.016,0.0,18.996,9.272,-19.041,-9.25,75.696,-60.612,0.0,17.88,8.678,-162.12,-8.75,174.1,-65.307,0.0,-101.93,5.41,-101.95,-5.35,-150.33,-65.4,0.0,-99.823,5.431,-80.183,-5.4,-52.64,-66.099,0.0,138.65,4.33,41.247,-4.4,161.04,-69.516,0.0,168.53,5.746,-11.552,-5.7,-64.546,-69.92,0.0,168.95,5.476,-168.9,-5.5,119.51,-72.397,0.0,-60.806,4.801,-60.876,-4.8,93.723,-72.681,0.0,-59.203,4.661,-120.8,-4.75,176.31,-72.889,0.0,8.078,4.113,-8.275,-4.1,-9.05,-75.967,0.0,-133.34,4.015,-46.712,-4.0,-167.53,-76.188,0.0,79.618,1.717,-79.687,-1.8,28.822,-76.74,0.0,-57.623,4.736,-122.41,-4.6,8.0,4.0,1.5,10
46,112.97,-51.138,0.0,144.46,16.205,-35.538,-16.205,89.149,-51.882,0.0,147.99,14.842,-147.99,-14.85,34.815,-58.39,0.0,22.549,10.83,-22.639,-10.9,-119.21,-59.064,0.0,20.974,10.073,-158.95,-10.2,177.34,-65.092,0.0,-107.09,5.252,-107.11,-5.25,-46.144,-65.174,0.0,-105.11,5.311,-74.956,-5.3,-136.59,-70.495,0.0,169.5,5.208,-10.487,-5.2,-33.715,-70.524,0.0,-65.116,4.949,-65.253,-5.0,-6.73,-70.857,0.0,169.84,4.95,-169.89,-5.05,14.11,-71.412,0.0,-63.52,4.98,-116.59,-4.9,126.06,-75.897,0.0,-136.11,3.857,-43.93,-3.8,111.23,-76.87,0.0,94.186,1.506,85.754,-1.5,179.92,-77.479,0.0,82.329,1.469,97.458,-1.5,-56.627,-78.487,0.0,150.13,23.44,-125.85,55.668,13.745,-80.751,0.0,105.77,1.45,74.099,-1.45,9.0,4.0,1.5,10
47,-173.82,-60.482,0.0,157.45,10.83,-22.639,-10.9,41.5,-60.978,0.0,159.03,10.073,-158.95,-10.2,-118.9,-71.408,0.0,-116.48,4.98,-116.59,-4.9,179.03,-71.844,0.0,-114.88,4.949,-65.253,-5.0,1.977,-73.959,0.0,7.536,3.695,-172.52,-3.75,-88.715,-74.65,0.0,-30.683,3.272,-30.762,-3.35,-178.13,-74.814,0.0,-30.08,3.276,-149.94,-3.25,117.55,-78.994,0.0,-152.73,3.308,-27.67,-3.0,-106.42,-79.329,0.0,7.183,3.578,-7.229,-3.6,22.352,-80.083,0.0,109.65,9.695,-7.94,-9.75,156.98,-80.735,0.0,109.65,9.052,-172.74,-9.15,-29.861,-80.978,0.0,147.41,51.646,-19.7,7.062,148.55,-81.303,0.0,149.09,52.151,-161.55,6.425,11.935,-81.637,0.0,7.588,3.695,-172.77,-3.75,55.101,-81.66,0.0,109.65,4.261,-70.001,-4.05,11.0,4.0,1.5,9
48,68.824,-61.672,0.0,161.0,9.272,-19.041,-9.25,-106.69,-62.112,0.0,162.12,8.678,-162.12,-8.75,-15.071,-70.989,0.0,-120.8,4.661,-120.8,-4.75,2.021,-71.036,0.0,-119.19,4.801,-60.876,-4.8,-151.42,-73.114,0.0,8.176,4.107,-8.275,-4.1,28.545,-73.114,0.0,171.92,4.113,-8.275,-4.1,-24.036,-73.125,0.0,8.287,-7.374,-8.235,-7.35,-29.477,-73.363,0.0,7.976,3.961,-171.97,-4.0,150.5,-73.363,0.0,172.08,3.922,-171.97,-4.0,104.26,-73.373,0.0,7.946,-7.17,-171.96,-7.15,-168.09,-73.761,0.0,115.17,4.114,-115.16,-3.9,112.14,-74.197,0.0,113.7,4.115,-66.277,-3.95,-167.32,-74.254,0.0,-32.551,3.487,-32.514,-3.5,122.17,-74.407,0.0,-31.86,3.364,-148.24,-3.45,-84.048,-77.02,0.0,158.42,34.894,-17.65,7.147,12.0,4.0,1.5,9
49,-116.1,-62.742,0.0,163.61,8.006,-16.389,-8.05,48.83,-63.142,0.0,164.46,7.583,-164.49,-7.65,174.63,-66.853,0.0,-127.74,5.119,-52.333,-5.15,169.83,-72.458,0.0,8.85,4.459,-8.89,-4.4,-80.596,-72.473,0.0,8.838,-7.945,-8.893,-7.9,-65.925,-72.727,0.0,8.649,4.228,-171.39,-4.3,51.086,-72.741,0.0,8.658,-7.78,-171.4,-7.65,6.033,-73.451,0.0,-129.47,4.989,-129.13,-5.05,61.909,-73.726,0.0,172.24,3.755,-7.68,-3.85,-178.05,-73.959,0.0,172.43,3.659,-172.52,-3.75,-37.801,-75.878,0.0,-129.47,5.116,-53.488,-5.15,60.847,-77.125,0.0,150.75,7.899,-7.934,-7.9,-170.28,-77.755,0.0,150.75,7.48,-172.77,-7.5,83.736,-78.045,0.0,9.359,-7.943,-7.934,-7.9,-26.019,-78.054,0.0,9.358,4.458,-7.937,-4.4,13.0,4.0,1.5,9
50,15.55,-63.713,0.0,165.61,7.059,-14.375,-7.1,167.37,-64.082,0.0,166.3,6.764,-166.28,-6.75,-77.258,-70.064,0.0,56.74,3.787,-49.663,-3.6,78.646,-70.289,0.0,57.755,3.669,-131.44,-3.55,124.22,-71.75,0.0,9.61,4.905,-9.622,-4.75,-146.83,-71.771,0.0,9.564,-8.568,-9.631,-8.55,-108.63,-72.04,0.0,9.37,4.494,-170.7,-4.65,-11.039,-72.06,0.0,9.321,-8.202,-170.69,-8.3,-52.048,-74.024,0.0,-133.26,4.756,-132.79,-4.75,90.79,-74.296,0.0,172.83,3.572,-7.229,-3.6,-150.69,-74.515,0.0,172.92,3.523,-172.98,-3.5,139.06,-75.696,0.0,-133.26,4.873,-49.614,-4.85,0.867,-75.989,0.0,158.2,7.003,-7.913,-7.05,127.04,-76.72,0.0,158.2,6.708,-172.75,-6.7,102.44,-76.74,0.0,56.553,3.787,-49.613,-3.6,14.0,4.0,1.5,9
51,117.7,-64.608,0.0,167.21,6.341,-12.828,-6.3,-99.516,-64.942,0.0,167.72,6.074,-167.75,-6.05,69.943,-70.98,0.0,10.54,5.223,-10.487,-5.2,-159.21,-71.296,0.0,10.244,4.749,-169.89,-5.05,116.0,-74.832,0.0,173.24,3.342,-6.803,-3.4,-174.15,-74.996,0.0,162.72,6.305,-7.899,-6.3,-126.76,-75.038,0.0,173.37,3.318,-173.37,-3.3,-50.54,-75.867,0.0,162.72,6.03,-172.73,-6.05,134.22,-78.281,0.0,-43.811,3.971,-43.93,-3.8,-151.04,-78.486,0.0,12.181,5.187,-7.926,-5.2,-153.44,-78.561,0.0,-43.151,3.676,-137.15,-3.75,107.37,-78.871,0.0,38.571,4.073,38.526,-4.15,-29.814,-79.177,0.0,12.181,5.208,-172.76,-5.0,79.811,-79.252,0.0,62.399,3.488,-132.75,-3.7,-138.11,-79.409,0.0,-130.04,4.195,-49.591,-4.2,15.0,4.0,1.5,9
